id,name,host_id,host_name,price
654052050519740780,Rental unit in Málaga · 2 bedrooms · 3 beds · 1 bath,85483146,David,140.0
654113650608066653,Vacation home in Málaga · ★4.25 · 2 bedrooms · 5 beds · 1 bath,465339201,José Manuel,143.0
654355456375815980,Rental unit in Málaga · ★4.17 · 3 bedrooms · 2 beds · 1 bath,465037166,Nabil,90.0
654407113073371042,Rental unit in Málaga · ★5.0 · 3 bedrooms · 5 beds · 1 bath,266497066,Patricia,150.0
654756523220184795,Rental unit in Málaga · 1 bedroom · 2 beds · 1 bath,237836192,Eva,177.0
654768777156559451,Rental unit in Málaga · ★4.73 · 1 bedroom · 3 beds · 1 bath,464096598,Greensol Homes And Apartments,90.0
654770564518151090,Rental unit in Málaga · ★4.83 · 3 bedrooms · 4 beds · 2 baths,117253760,Cubo'S Holiday Homes.,170.0
654770644925871962,Vacation home in Málaga · 1 bedroom · 1 bed · 1 bath,409834613,Nicolas,115.0
654811542252737830,Rental unit in Málaga · ★4.67 · 1 bedroom · 2 beds · 1 bath,84646336,Elena,70.0
654822321354027731,Rental unit in Málaga · ★4.60 · 1 bedroom · 2 beds · 1 bath,465511683,Eugenia Y Germán,110.0
654870739773787917,Rental unit in Málaga · ★4.67 · 3 bedrooms · 4 beds · 2 baths,465523206,Mar,180.0
655419823039994330,Condo in Málaga · ★4.96 · 2 bedrooms · 2 beds · 2 baths,348682916,Eline,164.0
655656539279332594,Home in Málaga · ★4.49 · 4 bedrooms · 6 beds · 2 baths,35582731,Pedregalejo,120.0
655689377347171868,Vacation home in Málaga · ★5.0 · 2 bedrooms · 3 beds · 2 baths,465719899,Adrianus Josephus Maria,152.0
655758392327458159,Rental unit in Málaga · ★5.0 · 1 bedroom · 1 bed · 1 bath,64127326,Vicente Y Elisa,80.0
655768104375609281,Rental unit in Málaga · ★4.74 · 2 bedrooms · 2 beds · 1 bath,465743673,Junjie,164.0
655810770013950881,Rental unit in Málaga · ★4.88 · 1 bedroom · 1 bed · 1 bath,48429489,Augusto,97.0
655827646467957453,Cottage in Málaga · ★4.88 · 1 bedroom · 2 beds · 1 bath,465761036,La Atalaya,180.0
655859302146443308,Rental unit in Málaga · ★4.67 · 2 bedrooms · 4 beds · 1.5 baths,3298879,Málaga De Vacaciones,120.0
656391447886668701,Rental unit in Málaga · ★4.62 · 1 bedroom · 1 bed · 1 bath,126914691,Victoria 68,65.0
656492815411991168,Rental unit in Málaga · 3 bedrooms · 4 beds · 1 bath,154026618,Novasol,167.0
657804374268111316,Hostel in Málaga · ★4.08 · 1 bedroom · 1 bed · 1 private bath,329266025,Welcome,67.0
657997128334682396,casa particular in Málaga · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,466235318,Viki,50.0
658010059209266994,Rental unit in Málaga · ★4.57 · 4 bedrooms · 4 beds · 2 baths,466239409,Rocio,122.0
658027554101969004,Rental unit in Málaga · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,24525026,Carolina,26.0
658421053227839117,Rental unit in Málaga · 3 bedrooms · 3 beds · 2 baths,432584184,Holidu,150.0
658421053252146216,Rental unit in Málaga · 2 bedrooms · 3 beds · 1 bath,432584184,Holidu,150.0
658425362409242666,Rental unit in Málaga · ★4.75 · 1 bedroom · 2 beds · 1 bath,61977582,Salva Y Javi,79.0
658431277991407230,Rental unit in Málaga · ★4.90 · 3 bedrooms · 5 beds · 2 baths,354248735,Xana,153.0
658510933423688122,Rental unit in Málaga · ★3.14 · 1 bedroom · 3 beds · 2 shared baths,422332697,Stay In,60.0
658511418738820277,Rental unit in Málaga · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,24525026,Carolina,24.0
658518846091846189,Rental unit in Málaga · ★4.0 · 1 bedroom · 3 beds · 2 shared baths,422332697,Stay In,60.0
658532651943159152,Rental unit in Málaga · ★4.95 · 3 bedrooms · 4 beds · 1 bath,118881449,María,73.0
658689652846911434,Rental unit in Málaga · ★5.0 · 2 bedrooms · 4 beds · 1 bath,38597712,Ignacio,96.0
658724854912553802,Rental unit in Málaga · 2 bedrooms · 2 beds · 1 bath,89812313,Ele,113.0
658750224796298742,Bed and breakfast in Málaga · ★4.88 · 1 bedroom · 1 bed · 1 private bath,446940016,Antonio,194.0
658800869389618972,Bed and breakfast in Málaga · ★4.79 · 1 bedroom · 1 bed · 1 private bath,446940016,Antonio,159.0
658829344050390481,Bed and breakfast in Málaga · 1 bedroom · 1 bed · 2 baths,446940016,Antonio,149.0
659032413070130907,Home in Málaga · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,9960184,Alexander,30.0
659053784102473941,Home in Málaga · 4 bedrooms · 5 beds · 2 baths,216849484,Chirag,194.0
659058795908885302,Loft in Málaga · ★4.74 · Studio · 2 beds · 1 bath,94173177,Living4Malaga,174.0
659174987993614664,Rental unit in Málaga · ★4.27 · 1 bedroom · 2 beds · 1 bath,336339051,Fernando,115.0
659201760497511191,Rental unit in Málaga · ★4.56 · 1 bedroom · 3 beds · 1 bath,126386697,Lu&Cia,67.0
659263815663368641,Vacation home in Málaga · ★4.69 · 1 bedroom · 1 bath,466543187,Verónica,55.0
659272557105366134,Rental unit in Málaga · ★4.73 · 2 bedrooms · 3 beds · 1 bath,80225433,I Loft Malaga,100.0
659352294168158025,Rental unit in Málaga · ★4.94 · 3 bedrooms · 3 beds · 1 bath,466418138,Gracia,150.0
659426767297169705,Rental unit in Málaga · 3 bedrooms · 3 beds · 1 bath,196424576,Enrique,83.0
659527486959916560,Rental unit in Málaga · 3 bedrooms · 3 beds · 1 bath,121216872,Miriam,182.0
659542590694125146,Townhouse in MALAGA · ★4.70 · 2 bedrooms · 3 beds · 1.5 baths,3298879,Málaga De Vacaciones,150.0
659754228608159739,Rental unit in Málaga · ★4.69 · Studio · 1 bed · 1 bath,5890675,La Recepción,137.0
659778100028954141,Loft in Málaga · 1 bedroom · 2 beds · 1 bath,466678210,Carlos,76.0
659874608319494123,Townhouse in Málaga · ★4.96 · 2 bedrooms · 3 beds · 1.5 baths,132300028,Geert,229.0
659879424771763246,Rental unit in Málaga · ★4.72 · Studio · 1 bed · 1 bath,13940181,Rosetta Estates,78.0
659880061612687967,Rental unit in Málaga · ★4.65 · Studio · 2 beds · 1 bath,13940181,Rosetta Estates,75.0
660045620771864530,Rental unit in Málaga · ★4.66 · 2 bedrooms · 3 beds · 2 baths,21521353,Leandro,129.0
660079440832568766,Rental unit in Málaga · ★3.63 · 1 bedroom · 2 beds · 1 shared bath,1108348,Christi,29.0
660090675117558435,Rental unit in Málaga · 1 bedroom · 2 beds · 1 shared bath,267165820,Karin,30.0
660110569351780787,Rental unit in Málaga · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,1108348,Christi,29.0
660515160880780595,Serviced apartment in Málaga · ★4.69 · 1 bedroom · 1 bed · 1 bath,466862286,Alba,120.0
660532755683014336,Serviced apartment in Málaga · ★4.75 · 1 bedroom · 1 bed · 1 bath,466865567,Alba,122.0
660549123356366507,Vacation home in Málaga · ★4.79 · 3 bedrooms · 4 beds · 3 baths,48429489,Augusto,190.0
660637557869784213,Rental unit in Málaga · 1 bedroom · 1 bed · 1 shared bath,399983594,Pavlina,30.0
660649939383392897,Rental unit in Málaga · ★4.84 · 4 bedrooms · 7 beds · 2 baths,252333094,Paco,101.0
660747940937793452,Loft in Málaga · ★4.56 · 1 bedroom · 1 bed · 1 bath,49230972,Juan,95.0
660758765761921618,Rental unit in Málaga · ★4.95 · 1 bedroom · 1 bed · 1 bath,57090654,Javier,79.0
660805545351894706,Guest suite in Málaga · ★4.96 · 1 bedroom · 1 bath,466866180,Tomás,45.0
661175138201013302,Rental unit in Málaga · ★5.0 · 1 bedroom · 1 bed · 1 bath,64325469,Raquel,99.0
661249722351573977,Rental unit in Málaga · ★4.53 · 3 bedrooms · 5 beds · 1.5 baths,466918124,Enrique,162.0
661254150655409740,Condo in Málaga · 2 bedrooms · 5 beds · 1 bath,222958048,Antonio,239.0
661274553767835063,Rental unit in Málaga · 1 bedroom · 1 bed · 1 bath,79418042,INMálaga,132.0
661274564686366409,Rental unit in Málaga · ★4.80 · 1 bedroom · 1 bed · 1 bath,79418042,INMálaga,134.0
661331126459268114,Home in Málaga · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,39238770,Enrique Jose,55.0
661417378951270260,Rental unit in Málaga · ★4.33 · 2 bedrooms · 3 beds · 1 bath,467074946,Fernando,103.0
661437643647286281,Rental unit in Málaga · ★4.53 · 2 bedrooms · 3 beds · 1 bath,466918124,Enrique,140.0
661443986860444493,Rental unit in Málaga · ★4.68 · 2 bedrooms · 2 beds · 2 baths,79418042,INMálaga,163.0
661470173830002034,Rental unit in Málaga · ★4.58 · 1 bedroom · 2 beds · 1 bath,417642887,PineappleHomes,115.0
661501715159431416,Rental unit in Málaga · 1 bedroom · 2 beds · 1 bath,30522072,Juan M,76.0
662018639543585881,Rental unit in Málaga · ★3.67 · 3 bedrooms · 5 beds · 2 baths,25107589,Suite Homes,98.0
662126738977959843,Rental unit in Málaga · ★4.76 · 2 bedrooms · 2 beds · 1 bath,2092252,Juliette,61.0
662311008566606886,Rental unit in Málaga · ★4.50 · 3 bedrooms · 4 beds · 1 bath,55632413,Elena,114.0
662711349472577261,Rental unit in Málaga · ★4.92 · 3 bedrooms · 5 beds · 1 bath,400894290,Belén,112.0
662903717517689815,Rental unit in Málaga · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,24525026,Carolina,29.0
662941184900470580,Vacation home in Málaga · ★4.88 · 2 bedrooms · 3 beds · 1.5 baths,467431276,Antonio,108.0
662972345394283836,Rental unit in Málaga · ★4.89 · 2 bedrooms · 3 beds · 1 bath,94846396,Mayi,116.0
662997989739853504,Rental unit in Málaga · ★4.33 · 1 bedroom · 2 beds · 1 bath,11733642,Airgestión,131.0
663188096734241459,Rental unit in Málaga · ★4.14 · 1 bedroom · 1 bed · 1 shared bath,467502906,Joao,37.0
663404024699300154,Rental unit in Málaga · ★4.48 · 3 bedrooms · 4 beds · 1 bath,397053855,Sharing,127.0
663436903209685781,Condo in Málaga · ★4.61 · 1 bedroom · 2 beds · 1 bath,13777989,Katherine,110.0
663449818073990775,Rental unit in Málaga · ★4.68 · 3 bedrooms · 4 beds · 2 baths,419433327,Cristina,136.0
663467415738031789,Rental unit in Málaga · ★5.0 · 2 bedrooms · 3 beds · 2 baths,55504381,Eli,180.0
663548192377001256,Loft in Málaga · 1 bedroom · 1 bed · 1 bath,402169879,Javier,59.0
663550382771437108,Loft in Málaga · 1 bedroom · 1 bed · 1 bath,402169879,Javier,68.0
663553971007818311,Rental unit in Málaga · ★4.58 · 1 bedroom · 2 beds · 1 bath,437864658,Sanders,106.0
663556562118041914,Home in Málaga · ★4.44 · 1 bedroom · 2 beds · 1 shared bath,9960184,Alexander,36.0
663570926379505152,Rental unit in Málaga · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1108348,Christi,19.0
663573066544898365,Serviced apartment in Málaga · ★4.78 · 4 bedrooms · 5 beds · 2 baths,278821830,Remy,288.0
663620072184595733,Rental unit in Málaga · 1 bedroom · 2 beds · 1 bath,336339051,Fernando,89.0
663620713733867375,Rental unit in Málaga · 2 bedrooms · 3 beds · 1 bath,336339051,Fernando,99.0
663620721918739405,Rental unit in Málaga · ★4.0 · 2 bedrooms · 3 beds · 1 bath,336339051,Fernando,96.0
663620724323284834,Rental unit in Málaga · 1 bedroom · 3 beds · 1 bath,336339051,Fernando,94.0
663620728595624745,Rental unit in Málaga · 1 bedroom · 3 beds · 1 bath,336339051,Fernando,94.0
663694802250293737,Rental unit in Málaga · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,467570055,Conceição,27.0
663801135203258935,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,25107589,Suite Homes,75.0
663923391200741465,Loft in Málaga · ★4.69 · 1 bedroom · 2 beds · 1 bath,413945327,Leonides,80.0
664193344975626491,Rental unit in Málaga · ★4.63 · 2 bedrooms · 3 beds · 1 bath,89705945,Antonio.,10000.0
664197539720667786,Rental unit in Málaga · ★4.77 · 1 bedroom · 2 beds · 1 bath,61977582,Salva Y Javi,74.0
